date,region,category,customer_segment,units,revenue
2025-12-20,Midwest,Outdoor,New,11,721.28
2025-12-20,Midwest,Beauty,Loyalty,24,2000.31
2025-12-20,West,Apparel,Loyalty,23,921.81
2025-12-20,West,Electronics,Loyalty,40,4046.01
2025-12-20,West,Home,Loyalty,21,354.31
2025-12-20,West,Outdoor,Loyalty,11,932.18
2025-12-20,West,Beauty,New,33,617.99
2025-12-21,Northeast,Apparel,Returning,41,2772.51
2025-12-21,Northeast,Electronics,New,38,3712.83
2025-12-21,Northeast,Home,Loyalty,44,1866.39
2025-12-21,Northeast,Outdoor,Returning,53,2330.97
2025-12-21,Northeast,Beauty,Returning,9,794.14
2025-12-21,Southeast,Apparel,Loyalty,35,3691.24
2025-12-21,Southeast,Electronics,Loyalty,48,1969.08
2025-12-21,Southeast,Home,New,32,3646.52
2025-12-21,Southeast,Outdoor,Returning,48,4108.02
2025-12-21,Southeast,Beauty,Loyalty,9,731.98
2025-12-21,Midwest,Apparel,Loyalty,14,837.28
2025-12-21,Midwest,Electronics,New,51,5156.81
2025-12-21,Midwest,Home,New,35,3736.83
2025-12-21,Midwest,Outdoor,Loyalty,48,2191.95
2025-12-21,Midwest,Beauty,New,17,1843.21
2025-12-21,West,Apparel,Returning,10,277.92
2025-12-21,West,Electronics,New,41,1758.99
2025-12-21,West,Home,New,30,2707.43
2025-12-21,West,Outdoor,Returning,10,503.48
2025-12-21,West,Beauty,Returning,55,2225.28
2025-12-22,Northeast,Apparel,Returning,51,5652.47
2025-12-22,Northeast,Electronics,Loyalty,36,1496.22
2025-12-22,Northeast,Home,Loyalty,49,3452.09
2025-12-22,Northeast,Outdoor,New,46,4309.05
2025-12-22,Northeast,Beauty,Loyalty,9,537.74
2025-12-22,Southeast,Apparel,Loyalty,54,1890.37
2025-12-22,Southeast,Electronics,New,38,1911.82
2025-12-22,Southeast,Home,Loyalty,36,4214.41
2025-12-22,Southeast,Outdoor,New,23,2676.75
2025-12-22,Southeast,Beauty,Returning,7,826.89
2025-12-22,Midwest,Apparel,Loyalty,24,391.22
2025-12-22,Midwest,Electronics,Returning,48,2950.35
2025-12-22,Midwest,Home,New,31,2409.44
2025-12-22,Midwest,Outdoor,Returning,34,816.7
2025-12-22,Midwest,Beauty,New,27,808.62
2025-12-22,West,Apparel,Loyalty,50,5365.26
2025-12-22,West,Electronics,Loyalty,31,1829.71
2025-12-22,West,Home,Loyalty,9,1015.13
2025-12-22,West,Outdoor,Loyalty,32,926
2025-12-22,West,Beauty,Returning,49,5809.92
2025-12-23,Northeast,Apparel,Loyalty,10,736.74
2025-12-23,Northeast,Electronics,Loyalty,11,1171.3
2025-12-23,Northeast,Home,Returning,14,332.14
2025-12-23,Northeast,Outdoor,Loyalty,26,688.2
2025-12-23,Northeast,Beauty,New,40,1567.97
2025-12-23,Southeast,Apparel,New,43,4019.84
2025-12-23,Southeast,Electronics,Loyalty,7,122.37
2025-12-23,Southeast,Home,New,9,434.82
2025-12-23,Southeast,Outdoor,Returning,37,1560.25
2025-12-23,Southeast,Beauty,Loyalty,47,5060.44
2025-12-23,Midwest,Apparel,Loyalty,22,2346.34
2025-12-23,Midwest,Electronics,New,24,2350.65
2025-12-23,Midwest,Home,New,43,3308.98
2025-12-23,Midwest,Outdoor,Returning,46,4975.58
2025-12-23,Midwest,Beauty,Returning,55,5064.05
2025-12-23,West,Apparel,New,31,2035.69
2025-12-23,West,Electronics,Loyalty,38,4513.11
2025-12-23,West,Home,Returning,52,1576.37
2025-12-23,West,Outdoor,Loyalty,47,1992.56
2025-12-23,West,Beauty,New,8,602.73
2025-12-24,Northeast,Apparel,Returning,42,1701.43
2025-12-24,Northeast,Electronics,Loyalty,25,580.89
2025-12-24,Northeast,Home,Returning,34,2691.28
2025-12-24,Northeast,Outdoor,New,10,760.64
2025-12-24,Northeast,Beauty,New,19,325.47
2025-12-24,Southeast,Apparel,Returning,31,2951.68
2025-12-24,Southeast,Electronics,New,24,1362.07
2025-12-24,Southeast,Home,New,23,1866.11
2025-12-24,Southeast,Outdoor,Returning,36,2957.8
2025-12-24,Southeast,Beauty,New,31,3088.19
2025-12-24,Midwest,Apparel,New,30,2968.92
2025-12-24,Midwest,Electronics,Loyalty,41,1717.47
2025-12-24,Midwest,Home,New,52,5156.91
2025-12-24,Midwest,Outdoor,New,29,555.42
2025-12-24,Midwest,Beauty,Loyalty,29,868.02
2025-12-24,West,Apparel,Returning,42,3558.95
2025-12-24,West,Electronics,New,34,789.87
2025-12-24,West,Home,Loyalty,44,5087.3
2025-12-24,West,Outdoor,Returning,8,385.06
2025-12-24,West,Beauty,New,42,1879.46
2025-12-25,Northeast,Apparel,Returning,28,2405.86
2025-12-25,Northeast,Electronics,Returning,10,1012.22
2025-12-25,Northeast,Home,New,14,800.2
2025-12-25,Northeast,Outdoor,New,47,1949.23
2025-12-25,Northeast,Beauty,Loyalty,28,1583.55
2025-12-25,Southeast,Apparel,New,14,353.16
2025-12-25,Southeast,Electronics,New,44,3269.32
2025-12-25,Southeast,Home,Returning,35,1127.99
2025-12-25,Southeast,Outdoor,New,10,582.53
2025-12-25,Southeast,Beauty,Returning,16,423.8
2025-12-25,Midwest,Apparel,Returning,26,1103.58
2025-12-25,Midwest,Electronics,New,53,3981.69
2025-12-25,Midwest,Home,Returning,17,1459.55
2025-12-25,Midwest,Outdoor,Returning,24,833.16
2025-12-25,Midwest,Beauty,Loyalty,9,855.28
2025-12-25,West,Apparel,New,47,5290.55
2025-12-25,West,Electronics,New,50,2327.14
2025-12-25,West,Home,Returning,45,2012.87
2025-12-25,West,Outdoor,Returning,52,5873.36
2025-12-25,West,Beauty,New,26,1108.81
2025-12-26,Northeast,Apparel,New,37,2689.37
2025-12-26,Northeast,Electronics,Returning,7,286.28
2025-12-26,Northeast,Home,Returning,53,3880.55
2025-12-26,Northeast,Outdoor,New,28,2579.16
2025-12-26,Northeast,Beauty,Returning,17,1704.66
2025-12-26,Southeast,Apparel,New,19,1814.22
2025-12-26,Southeast,Electronics,New,55,2981.17
2025-12-26,Southeast,Home,New,26,687.28
2025-12-26,Southeast,Outdoor,Loyalty,37,2903.97
2025-12-26,Southeast,Beauty,New,22,971.58
2025-12-26,Midwest,Apparel,New,48,4490.19
2025-12-26,Midwest,Electronics,Returning,48,3098.84
2025-12-26,Midwest,Home,Loyalty,45,2688.19
2025-12-26,Midwest,Outdoor,Returning,9,1030.31
2025-12-26,Midwest,Beauty,New,50,5466.34
2025-12-26,West,Apparel,Loyalty,51,5184.73
2025-12-26,West,Electronics,Returning,13,623.28
2025-12-26,West,Home,Returning,50,4878.35
2025-12-26,West,Outdoor,New,7,189.16
2025-12-26,West,Beauty,Returning,47,4039.29
2025-12-27,Northeast,Apparel,Loyalty,27,1279.24
2025-12-27,Northeast,Electronics,New,13,921.87
2025-12-27,Northeast,Home,Loyalty,51,1851.95
2025-12-27,Northeast,Outdoor,Returning,11,1071.97
2025-12-27,Northeast,Beauty,Loyalty,47,3027.29
2025-12-27,Southeast,Apparel,Loyalty,26,954.78
2025-12-27,Southeast,Electronics,Loyalty,47,2093.96
2025-12-27,Southeast,Home,Loyalty,38,1559.6
2025-12-27,Southeast,Outdoor,Returning,49,892.07
2025-12-27,Southeast,Beauty,New,24,2708.23
2025-12-27,Midwest,Apparel,Returning,36,1359.71
2025-12-27,Midwest,Electronics,Returning,35,538.33
2025-12-27,Midwest,Home,New,33,3886.91
2025-12-27,Midwest,Outdoor,Loyalty,34,2456.02
2025-12-27,Midwest,Beauty,Loyalty,23,1126.08
2025-12-27,West,Apparel,Loyalty,45,4086.44
2025-12-27,West,Electronics,Loyalty,51,5894.82
2025-12-27,West,Home,Loyalty,12,1232.08
2025-12-27,West,Outdoor,Returning,55,6545.71
2025-12-27,West,Beauty,New,32,2189.1
2025-12-28,Northeast,Apparel,New,43,2684.87
2025-12-28,Northeast,Electronics,Returning,15,1438.52
2025-12-28,Northeast,Home,Loyalty,19,2054.12
2025-12-28,Northeast,Outdoor,Loyalty,7,659.46
2025-12-28,Northeast,Beauty,New,11,699.12
2025-12-28,Southeast,Apparel,Returning,30,1250.29
2025-12-28,Southeast,Electronics,Loyalty,19,1900.39
2025-12-28,Southeast,Home,New,21,1598.89
2025-12-28,Southeast,Outdoor,Loyalty,16,1518.16
2025-12-28,Southeast,Beauty,New,18,1537.71
2025-12-28,Midwest,Apparel,New,33,3586.6
2025-12-28,Midwest,Electronics,Loyalty,31,1626.15
2025-12-28,Midwest,Home,Loyalty,9,410.55
2025-12-28,Midwest,Outdoor,Returning,52,2409.23
2025-12-28,Midwest,Beauty,Loyalty,48,1680.66
2025-12-28,West,Apparel,New,50,901.8
2025-12-28,West,Electronics,Loyalty,35,1731.77
2025-12-28,West,Home,New,17,325.27
2025-12-28,West,Outdoor,New,33,2166.69
2025-12-28,West,Beauty,Returning,34,3093.28
2025-12-29,Northeast,Apparel,Returning,21,2216.78
2025-12-29,Northeast,Electronics,Loyalty,45,4991.77
2025-12-29,Northeast,Home,New,44,5205.71
2025-12-29,Northeast,Outdoor,New,31,2958.81
2025-12-29,Northeast,Beauty,New,54,6458.89
2025-12-29,Southeast,Apparel,Loyalty,31,1165.8
2025-12-29,Southeast,Electronics,New,53,4596.61
2025-12-29,Southeast,Home,Returning,22,627.25
2025-12-29,Southeast,Outdoor,Loyalty,44,4171.82
2025-12-29,Southeast,Beauty,Loyalty,52,1075.58
2025-12-29,Midwest,Apparel,New,7,789.46
2025-12-29,Midwest,Electronics,Loyalty,46,3952.57
2025-12-29,Midwest,Home,Loyalty,54,3261.37
2025-12-29,Midwest,Outdoor,New,19,1938.08
2025-12-29,Midwest,Beauty,Loyalty,9,277.67
2025-12-29,West,Apparel,Loyalty,51,4714.32
2025-12-29,West,Electronics,Returning,56,2195.75
2025-12-29,West,Home,Returning,24,1113.9
2025-12-29,West,Outdoor,Loyalty,9,933.43
2025-12-29,West,Beauty,Returning,45,2969.45
2025-12-30,Northeast,Apparel,Loyalty,28,1051.84
2025-12-30,Northeast,Electronics,Returning,16,1220.96
2025-12-30,Northeast,Home,New,13,720.37
2025-12-30,Northeast,Outdoor,Loyalty,24,1884.03
2025-12-30,Northeast,Beauty,Returning,16,378.49
2025-12-30,Southeast,Apparel,Returning,32,3550.65
2025-12-30,Southeast,Electronics,Returning,50,3690
2025-12-30,Southeast,Home,Loyalty,39,3155.7
2025-12-30,Southeast,Outdoor,New,27,1595.33
2025-12-30,Southeast,Beauty,Returning,33,2197.46
2025-12-30,Midwest,Apparel,Returning,20,2253.63
2025-12-30,Midwest,Electronics,New,48,2678.75
2025-12-30,Midwest,Home,Returning,20,1140.4
2025-12-30,Midwest,Outdoor,Loyalty,27,2502.1
2025-12-30,Midwest,Beauty,Loyalty,19,725.73
2025-12-30,West,Apparel,New,45,3852.97
2025-12-30,West,Electronics,Returning,38,2757.58
2025-12-30,West,Home,New,54,1206.02
2025-12-30,West,Outdoor,New,21,386.73
2025-12-30,West,Beauty,New,23,2476.04
2025-12-31,Northeast,Apparel,New,29,3239.78
2025-12-31,Northeast,Electronics,Returning,24,1064.24
2025-12-31,Northeast,Home,Loyalty,13,600.78
2025-12-31,Northeast,Outdoor,Returning,28,2647.35
2025-12-31,Northeast,Beauty,Loyalty,24,866.92
2025-12-31,Southeast,Apparel,Loyalty,39,1271.08
2025-12-31,Southeast,Electronics,Loyalty,9,970.17
2025-12-31,Southeast,Home,Loyalty,34,3278.96
2025-12-31,Southeast,Outdoor,New,56,6204.48
2025-12-31,Southeast,Beauty,New,10,729.5
2025-12-31,Midwest,Apparel,Loyalty,10,766.88
2025-12-31,Midwest,Electronics,Returning,20,1860.69
2025-12-31,Midwest,Home,Returning,55,2198.38
2025-12-31,Midwest,Outdoor,Loyalty,23,1161.68
2025-12-31,Midwest,Beauty,New,10,1199.6
2025-12-31,West,Apparel,New,41,1243.06
2025-12-31,West,Electronics,Returning,43,1156.21
2025-12-31,West,Home,Loyalty,12,1238.7
2025-12-31,West,Outdoor,Loyalty,34,1546.15
2025-12-31,West,Beauty,New,28,2573.4
2026-01-01,Northeast,Apparel,Loyalty,52,5502.56
2026-01-01,Northeast,Electronics,Loyalty,15,1377.79
2026-01-01,Northeast,Home,Loyalty,47,1175.74
2026-01-01,Northeast,Outdoor,New,53,3094.5
2026-01-01,Northeast,Beauty,New,10,1094.09
2026-01-01,Southeast,Apparel,New,51,3200.42
2026-01-01,Southeast,Electronics,Returning,23,1934.83
2026-01-01,Southeast,Home,New,36,4226.01
2026-01-01,Southeast,Outdoor,Returning,17,1204.18
2026-01-01,Southeast,Beauty,Loyalty,24,1740.7
2026-01-01,Midwest,Apparel,Loyalty,39,1078.56
2026-01-01,Midwest,Electronics,Returning,23,1792.44
2026-01-01,Midwest,Home,Loyalty,45,4253.16
2026-01-01,Midwest,Outdoor,New,25,482.17
2026-01-01,Midwest,Beauty,Loyalty,41,2130.78
2026-01-01,West,Apparel,Returning,56,1037.49
2026-01-01,West,Electronics,Loyalty,37,4344.79
2026-01-01,West,Home,Returning,25,2179.45
2026-01-01,West,Outdoor,New,11,782.78
2026-01-01,West,Beauty,New,33,1639.21
2026-01-02,Northeast,Apparel,New,49,4043.49
2026-01-02,Northeast,Electronics,New,25,1766.48
2026-01-02,Northeast,Home,Loyalty,40,1925.98
2026-01-02,Northeast,Outdoor,New,42,3410.58
2026-01-02,Northeast,Beauty,New,21,384.94
2026-01-02,Southeast,Apparel,New,28,1167.55
2026-01-02,Southeast,Electronics,Returning,25,1350.68
2026-01-02,Southeast,Home,Returning,17,299.5
2026-01-02,Southeast,Outdoor,New,21,959.63
2026-01-02,Southeast,Beauty,New,17,428.98
2026-01-02,Midwest,Apparel,Returning,19,1019.04
2026-01-02,Midwest,Electronics,Loyalty,11,573.37
2026-01-02,Midwest,Home,Loyalty,40,3953.38
2026-01-02,Midwest,Outdoor,New,43,4752.62
2026-01-02,Midwest,Beauty,Loyalty,32,851.09
2026-01-02,West,Apparel,Loyalty,51,6095.19
2026-01-02,West,Electronics,New,30,2795.36
2026-01-02,West,Home,New,50,3063.43
2026-01-02,West,Outdoor,New,47,4312.06
2026-01-02,West,Beauty,New,45,4616.28
2026-01-03,Northeast,Apparel,Returning,28,590.24
2026-01-03,Northeast,Electronics,Returning,33,1416.33
2026-01-03,Northeast,Home,Loyalty,50,3088.8
2026-01-03,Northeast,Outdoor,Returning,46,4121.11
2026-01-03,Northeast,Beauty,Loyalty,30,2996.91
2026-01-03,Southeast,Apparel,Returning,51,1801.87
2026-01-03,Southeast,Electronics,Returning,50,1976.18
2026-01-03,Southeast,Home,Returning,44,1690.97
2026-01-03,Southeast,Outdoor,Loyalty,50,3476.38
2026-01-03,Southeast,Beauty,New,25,519.65
2026-01-03,Midwest,Apparel,Loyalty,40,2031.03
2026-01-03,Midwest,Electronics,Returning,8,125.64
2026-01-03,Midwest,Home,Loyalty,41,4707.9
2026-01-03,Midwest,Outdoor,Returning,31,1384.25
2026-01-03,Midwest,Beauty,Loyalty,50,4226.09
2026-01-03,West,Apparel,New,26,1074.96
2026-01-03,West,Electronics,New,33,2962.05
2026-01-03,West,Home,New,52,5857.93
2026-01-03,West,Outdoor,Loyalty,15,952.94
2026-01-03,West,Beauty,New,49,4685.68
2026-01-04,Northeast,Apparel,Returning,19,483.55
2026-01-04,Northeast,Electronics,Returning,26,700.69
2026-01-04,Northeast,Home,New,15,845.34
2026-01-04,Northeast,Outdoor,Returning,13,1191.22
2026-01-04,Northeast,Beauty,New,19,996.05
2026-01-04,Southeast,Apparel,Returning,27,814.32
2026-01-04,Southeast,Electronics,New,8,211.01
2026-01-04,Southeast,Home,Returning,15,348.97
2026-01-04,Southeast,Outdoor,New,24,919.7
2026-01-04,Southeast,Beauty,Returning,8,771.32
2026-01-04,Midwest,Apparel,Returning,23,1003.02
2026-01-04,Midwest,Electronics,Returning,53,5004.82
2026-01-04,Midwest,Home,Loyalty,19,2212.72
2026-01-04,Midwest,Outdoor,New,21,1423.44
2026-01-04,Midwest,Beauty,New,26,2247.42
2026-01-04,West,Apparel,New,51,4735.39
2026-01-04,West,Electronics,New,12,951.13
2026-01-04,West,Home,New,35,786.73
2026-01-04,West,Outdoor,Returning,20,2234.25
2026-01-04,West,Beauty,New,42,4750.26
2026-01-05,Northeast,Apparel,New,15,433.97
2026-01-05,Northeast,Electronics,Loyalty,33,2518.21
2026-01-05,Northeast,Home,New,35,751.12
2026-01-05,Northeast,Outdoor,Returning,12,899
2026-01-05,Northeast,Beauty,Returning,19,557.5
2026-01-05,Southeast,Apparel,New,17,1033.12
2026-01-05,Southeast,Electronics,New,11,191.02
2026-01-05,Southeast,Home,New,28,530.67
2026-01-05,Southeast,Outdoor,New,35,3279.96
2026-01-05,Southeast,Beauty,Returning,39,1389.55
2026-01-05,Midwest,Apparel,New,9,362.3
2026-01-05,Midwest,Electronics,New,22,2612
2026-01-05,Midwest,Home,Loyalty,42,3473.36
2026-01-05,Midwest,Outdoor,New,47,2887.93
2026-01-05,Midwest,Beauty,Returning,50,3984.37
2026-01-05,West,Apparel,New,29,1924
2026-01-05,West,Electronics,New,42,3378.85
2026-01-05,West,Home,New,50,2000.79
2026-01-05,West,Outdoor,Returning,44,1829.05
2026-01-05,West,Beauty,Loyalty,12,1350.63
2026-01-06,Northeast,Apparel,New,45,2716.25
2026-01-06,Northeast,Electronics,Loyalty,32,1946.07
2026-01-06,Northeast,Home,Returning,14,298.08
2026-01-06,Northeast,Outdoor,Returning,45,4264.54
2026-01-06,Northeast,Beauty,New,15,619.88
2026-01-06,Southeast,Apparel,Returning,33,3189.37
2026-01-06,Southeast,Electronics,New,46,3623.73
2026-01-06,Southeast,Home,Returning,24,2410.11
2026-01-06,Southeast,Outdoor,New,29,1290.63
2026-01-06,Southeast,Beauty,New,47,2605.31
2026-01-06,Midwest,Apparel,Loyalty,14,344.44
2026-01-06,Midwest,Electronics,Returning,45,4603.62
2026-01-06,Midwest,Home,Loyalty,37,747.23
2026-01-06,Midwest,Outdoor,New,51,2493.94
2026-01-06,Midwest,Beauty,New,47,4705.43
2026-01-06,West,Apparel,Loyalty,36,1591.86
2026-01-06,West,Electronics,New,48,1226.22
2026-01-06,West,Home,Returning,38,2145.88
2026-01-06,West,Outdoor,New,46,706.28
2026-01-06,West,Beauty,Loyalty,15,1013.19
2026-01-07,Northeast,Apparel,Loyalty,53,3927.76
2026-01-07,Northeast,Electronics,Loyalty,40,4468.26
2026-01-07,Northeast,Home,Returning,47,1919.84
2026-01-07,Northeast,Outdoor,Returning,23,2634.87
2026-01-07,Northeast,Beauty,New,29,2842.95
2026-01-07,Southeast,Apparel,New,35,566.08
2026-01-07,Southeast,Electronics,Returning,43,1941.43
2026-01-07,Southeast,Home,Loyalty,53,1161.64
2026-01-07,Southeast,Outdoor,Loyalty,42,3057.29
2026-01-07,Southeast,Beauty,Returning,33,2175.11
2026-01-07,Midwest,Apparel,Loyalty,29,877.02
2026-01-07,Midwest,Electronics,New,33,2809.97
2026-01-07,Midwest,Home,New,37,3388.25
2026-01-07,Midwest,Outdoor,New,15,1414.02
2026-01-07,Midwest,Beauty,New,27,557.55
2026-01-07,West,Apparel,Loyalty,36,3169.18
2026-01-07,West,Electronics,Returning,24,875.27
2026-01-07,West,Home,Loyalty,10,205.71
2026-01-07,West,Outdoor,Loyalty,10,201.16
2026-01-07,West,Beauty,New,17,1903.78
2026-01-08,Northeast,Apparel,Returning,41,2975.08
2026-01-08,Northeast,Electronics,Loyalty,9,704.51
2026-01-08,Northeast,Home,New,31,2022.12
2026-01-08,Northeast,Outdoor,Returning,44,2983.9
2026-01-08,Northeast,Beauty,Loyalty,21,2159.45
2026-01-08,Southeast,Apparel,New,28,2879.49
2026-01-08,Southeast,Electronics,Returning,8,220.93
2026-01-08,Southeast,Home,Returning,39,2945.22
2026-01-08,Southeast,Outdoor,New,22,1355.44
2026-01-08,Southeast,Beauty,Returning,33,3913.38
2026-01-08,Midwest,Apparel,Loyalty,53,3635.05
2026-01-08,Midwest,Electronics,New,51,839.21
2026-01-08,Midwest,Home,Returning,45,3349.25
2026-01-08,Midwest,Outdoor,Returning,19,1143.1
2026-01-08,Midwest,Beauty,Returning,42,1751.14
2026-01-08,West,Apparel,New,35,565.59
2026-01-08,West,Electronics,Loyalty,45,4973.11
2026-01-08,West,Home,New,41,3980.74
2026-01-08,West,Outdoor,Loyalty,49,1903.41
2026-01-08,West,Beauty,Returning,50,3612.46
2026-01-09,Northeast,Apparel,Returning,26,2191.9
2026-01-09,Northeast,Electronics,Loyalty,32,1542.45
2026-01-09,Northeast,Home,Loyalty,42,4178.14
2026-01-09,Northeast,Outdoor,Loyalty,18,1653.18
2026-01-09,Northeast,Beauty,Loyalty,41,3161.96
2026-01-09,Southeast,Apparel,New,17,627.11
2026-01-09,Southeast,Electronics,Loyalty,42,1676.22
2026-01-09,Southeast,Home,Loyalty,37,1710.08
2026-01-09,Southeast,Outdoor,Loyalty,24,910.07
2026-01-09,Southeast,Beauty,New,53,3228.97
2026-01-09,Midwest,Apparel,Returning,14,1649.95
2026-01-09,Midwest,Electronics,Returning,45,1363.22
2026-01-09,Midwest,Home,New,23,1652.75
2026-01-09,Midwest,Outdoor,Loyalty,12,704.94
2026-01-09,Midwest,Beauty,Loyalty,24,1667.53
2026-01-09,West,Apparel,Returning,52,4747.73
2026-01-09,West,Electronics,Loyalty,9,965.55
2026-01-09,West,Home,Loyalty,51,5063.34
2026-01-09,West,Outdoor,Loyalty,28,3128.79
2026-01-09,West,Beauty,Returning,54,1467.88
2026-01-10,Northeast,Apparel,Returning,14,450.54
2026-01-10,Northeast,Electronics,New,49,4499.65
2026-01-10,Northeast,Home,New,17,510.28
2026-01-10,Northeast,Outdoor,New,47,2878.67
2026-01-10,Northeast,Beauty,New,30,1734.55
2026-01-10,Southeast,Apparel,New,41,4017.96
2026-01-10,Southeast,Electronics,Returning,28,510.85
2026-01-10,Southeast,Home,New,49,2955.17
2026-01-10,Southeast,Outdoor,Loyalty,12,932.96
2026-01-10,Southeast,Beauty,New,12,644.43
2026-01-10,Midwest,Apparel,Returning,19,788.14
2026-01-10,Midwest,Electronics,Returning,8,411.21
2026-01-10,Midwest,Home,Returning,38,3857.62
2026-01-10,Midwest,Outdoor,New,10,1095.53
2026-01-10,Midwest,Beauty,Loyalty,51,1341.7
2026-01-10,West,Apparel,New,21,472.72
2026-01-10,West,Electronics,Returning,53,4324.2
2026-01-10,West,Home,Loyalty,26,1980.21
2026-01-10,West,Outdoor,Returning,45,3212.87
2026-01-10,West,Beauty,Loyalty,14,648.79
2026-01-11,Northeast,Apparel,New,17,1841.46
2026-01-11,Northeast,Electronics,Loyalty,45,926.2
2026-01-11,Northeast,Home,Loyalty,22,419.1
2026-01-11,Northeast,Outdoor,New,19,2276.04
2026-01-11,Northeast,Beauty,Loyalty,12,973.51
2026-01-11,Southeast,Apparel,Returning,36,2701.72
2026-01-11,Southeast,Electronics,New,52,5787.21
2026-01-11,Southeast,Home,New,18,1619.35
2026-01-11,Southeast,Outdoor,New,38,3528.27
2026-01-11,Southeast,Beauty,New,35,1007.28
2026-01-11,Midwest,Apparel,Loyalty,24,362.26
2026-01-11,Midwest,Electronics,Loyalty,9,245.11
2026-01-11,Midwest,Home,Returning,29,2566.87
2026-01-11,Midwest,Outdoor,New,51,3330.45
2026-01-11,Midwest,Beauty,New,40,3615.28
2026-01-11,West,Apparel,Loyalty,18,400.81
2026-01-11,West,Electronics,New,26,975
2026-01-11,West,Home,Loyalty,47,1843.19
2026-01-11,West,Outdoor,Loyalty,25,1525.08
2026-01-11,West,Beauty,Returning,24,2820.32
2026-01-12,Northeast,Apparel,Returning,46,1615.04
2026-01-12,Northeast,Electronics,New,21,1344.03
2026-01-12,Northeast,Home,New,14,1367.66
2026-01-12,Northeast,Outdoor,New,20,2198.91
2026-01-12,Northeast,Beauty,Loyalty,16,1451.28
2026-01-12,Southeast,Apparel,Loyalty,43,1760.95
2026-01-12,Southeast,Electronics,New,23,1766.68
2026-01-12,Southeast,Home,Loyalty,7,562.4
2026-01-12,Southeast,Outdoor,Returning,40,2292.65
2026-01-12,Southeast,Beauty,Returning,13,495.87
2026-01-12,Midwest,Apparel,Loyalty,14,487.26
2026-01-12,Midwest,Electronics,New,25,2910.1
2026-01-12,Midwest,Home,Returning,50,4256.11
2026-01-12,Midwest,Outdoor,Loyalty,49,2132.41
2026-01-12,Midwest,Beauty,Loyalty,43,754.48
2026-01-12,West,Apparel,Loyalty,37,1516.88
2026-01-12,West,Electronics,Returning,18,929.73
2026-01-12,West,Home,New,36,1785.44
2026-01-12,West,Outdoor,New,36,3389.53
2026-01-12,West,Beauty,New,46,2941.77
2026-01-13,Northeast,Apparel,New,39,2397.42
2026-01-13,Northeast,Electronics,Returning,23,1226.55
2026-01-13,Northeast,Home,Loyalty,20,1769.92
2026-01-13,Northeast,Outdoor,Loyalty,48,5286.78
2026-01-13,Northeast,Beauty,Returning,23,913
2026-01-13,Southeast,Apparel,New,8,122.01
2026-01-13,Southeast,Electronics,New,17,1375.56
2026-01-13,Southeast,Home,Returning,18,1385.48
2026-01-13,Southeast,Outdoor,New,39,2292.81
2026-01-13,Southeast,Beauty,Loyalty,40,1187.91
2026-01-13,Midwest,Apparel,New,12,697.6
